mid,title,budget,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,scifi,thriller,war,western,original_language,production_companies,release_date,revenue,runtime,popularity,average_rating,num_votes,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,actor_7,actor_8,actor_9,actor_10,director_1,director_2,director_3
23726,The Great New Wonderful,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-04-22,0,88,2.133631,4.0,4,3019,84407,20750,1579,17867,55066,6497,4252,58769,131879,56591,-1,-1
37529,The Prophecy: Forsaken,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Dimension Films and Castel Film Romania and ,2005-09-06,0,75,2.084687,3.8,22,56152,58319,65642,52474,117611,19384,1099477,1099479,1099480,65650,18384,-1,-1
15075,One Last Thing...,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,en,2929 Productions and ,2005-01-01,0,96,2.048181,6.0,22,11665,38024,58707,130227,130228,11150,4246,14226,21798,130229,17862,-1,-1
26684,The King Maker,7534750,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,th,Winters Hollywood Entertainment Holdings Corporation and Alpha Beta Films and ,2005-10-20,0,100,2.043951,5.3,2,20284,655,1091099,76478,116421,1285866,94384,80734,1652890,1652891,96008,-1,-1
254638,The Man Who Predicted 9-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,en,,2005-09-05,0,43,2.013791,5.0,1,146140,1607409,1607410,1607411,-1,-1,-1,-1,-1,-1,1066288,-1,-1
38309,Lucky 13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,,2005-01-02,0,95,2.009017,4.8,6,65732,16846,16858,64154,15453,42746,53862,51856,-1,-1,211583,-1,-1
20499,The Cutter,6000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Nu Image Films and North by Northwest Entertainment and Millennium Films and ,2005-11-21,0,92,2.002444,4.1,15,51576,36059,9452,80257,58794,63941,51572,52312,74506,31368,29626,-1,-1
230358,Swimmers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-01-22,0,90,1.997248,6.8,4,1276934,16430,1956,52647,72994,34490,1280,1690529,1218164,1216884,1265357,-1,-1
35683,Single White Female 2: The Psycho,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,en,3rd Street Pictures and Third Street Pictures and ,2005-10-25,0,93,1.978617,3.9,17,34519,101092,78837,538321,15373,133627,133628,1628344,-1,-1,65115,-1,-1
24067,How William Shatner Changed The World,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Mentorn and Handel Productions and ,2005-11-13,0,120,1.974724,4.6,5,1748,1752,2388,1754,1797968,1219400,1181522,-1,-1,-1,1252983,-1,-1
38344,On a Clear Day,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,The Glasgow Film Fund and Baker Street and Forthcoming Productions and ,2005-08-18,0,98,1.931522,6.5,10,3064,4154,2468,1833,1329,5319,57449,30082,86479,52888,285385,-1,-1
36802,I'm Going to Tell You a Secret,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,Maverick Films and ,2005-10-21,0,148,1.877687,7.0,6,3125,123448,956,-1,-1,-1,-1,-1,-1,-1,71329,116276,-1
19965,Loggerheads,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-10-14,0,95,1.830652,6.7,8,65561,41249,50217,14541,5149,65101,79087,6183,66126,-1,931795,-1,-1
42000,The Great Yokai War,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ja,Kadokawa Eiga K.K. and ,2005-08-06,0,124,1.813387,5.8,18,225730,70211,2538,119243,87644,84046,80754,79946,67089,142494,17282,-1,-1
18484,Wassup Rockers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Glass Key and Wildcard Productions and ,2005-09-12,634074,111,1.801111,6.1,24,231786,231787,231788,550339,1761596,1761605,1761606,1761607,1761608,1761609,51917,-1,-1
20564,Nearing Grace,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Ironic Films and Whitewater Films and ,2005-06-18,0,105,1.765556,5.6,7,20814,22123,34486,62123,64471,1535,86384,52,1081163,-1,33341,-1,-1
47541,Bad Girls from Valley High,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,,2005-07-17,0,84,1.698334,3.3,7,35551,18315,17775,84497,7302,68634,27773,1062,56168,1260036,139086,-1,-1
14358,Mad Hot Ballroom,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,en,,2005-05-13,0,105,1.69748,7.6,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229374,-1,-1
42904,Supernova,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,en,The Department of Trade and Industry of South Africa and Hallmark Entertainment and Silverstar Ltd. and Larry Levinson Productions and Film Afrika Worldwide and ,2005-09-05,0,172,1.697396,3.3,16,13445,8949,8395,57144,47901,76622,23775,1005130,2714,1274177,13367,-1,-1
27296,The Gingerdead Man,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,en,Talos Entertainment and Shoot Productions and Full Moon Entertainment and ,2005-01-01,0,70,1.696186,4.0,23,2048,63206,97545,94304,77262,1082947,65552,84080,1276474,36054,19707,-1,-1
24671,River Queen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,en,Silverscreen Films and ,2005-09-12,0,114,1.691815,6.7,9,2206,2628,7248,9029,7242,-1,-1,-1,-1,-1,9198,-1,-1
308631,Saturday Night Live: The Best of John Belushi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Television and ,2005-08-06,0,78,1.681729,7.0,5,7171,707,54812,7176,58184,7177,-1,-1,-1,-1,-1,-1,-1
15013,Wah-Wah,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Reeleyes Film and Wah Film Productions Ltd. and Scion Films and Loma Nasha and ,2005-08-17,0,120,1.678306,6.3,8,5168,1639,477,3292,8436,9139,77680,5473,6973,77681,20766,-1,-1
215361,Break a Leg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,en,,2005-04-21,0,98,1.644379,7.0,1,12055,25390,3130,29298,25540,73194,18472,8540,27125,44221,1224778,-1,-1
22619,Snuff Movie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Capitol Films and Enos' Rose Productions and ,2005-08-27,0,92,1.619097,3.5,10,8442,1924,89463,89464,58761,-1,-1,-1,-1,-1,57851,-1,-1
10274,The Deal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,en,Front Street Pictures and ,2005-06-17,0,107,1.618084,5.2,5,2224,11826,1162,10132,52929,11512,17770,10875,26069,64674,32733,-1,-1
18164,12 and Holding,400000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Serenade Films and ,2005-09-11,95687,90,1.605575,7.1,27,19858,82754,82755,17604,18750,-1,-1,-1,-1,-1,84931,-1,-1
14763,Shadowless Sword,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ko,,2005-11-18,0,117,1.604148,6.2,25,77280,77281,77282,77283,63444,138531,1234597,139493,1307098,939137,83628,-1,-1
34733,Long Distance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,,2005-01-01,0,92,1.601256,4.4,5,59154,58543,4728,18315,-1,-1,-1,-1,-1,-1,1283902,-1,-1
24075,Silence Becomes You,6000000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,en,Dragonfly Films and IMS 3 LLP and ,2005-12-13,0,88,1.599366,4.0,11,7055,29234,5588,26257,-1,-1,-1,-1,-1,-1,79136,-1,-1
153102,12 Days of Terror,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,en,Discovery Channel and Fox Television Studios and ,2005-07-05,0,86,1.598225,5.0,11,83225,211738,77749,655,74627,981282,109653,136298,23608,-1,62020,-1,-1
26168,Slingshot,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,en,,2005-03-10,0,90,1.577793,4.0,2,15234,2155,9296,25654,-1,-1,-1,-1,-1,-1,204325,-1,-1
25169,My First Wedding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,,2005-04-12,0,,1.535311,4.5,6,37760,38581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
222728,The Harlem Globetrotters: The Team That Changed the World,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-02-23,0,116,1.533378,7.5,2,1079965,1315465,1315466,1315467,1315468,1315469,51962,85189,1315470,1263218,1315474,1315475,-1
52244,Larva,1500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Nu Image Films and Active Entertainment and Goldenlight Films and ,2005-01-22,0,,1.516794,4.5,10,90610,110015,4520,56930,62715,160835,153250,1086368,1086369,1086370,126501,-1,-1
53928,Adam and Eve,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Adam & Eve Productions and Liquid Films and ,2005-11-05,0,91,1.505765,3.8,16,84315,59192,9186,134235,51996,150109,76461,10477,168897,-1,67897,-1,-1
19816,The Retreat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Freetown Entertainment and Mainline Releasing and Charity Island Pictures and ,2005-10-28,0,90,1.502192,3.8,8,947222,130643,130863,59146,998227,1083166,998228,585780,1083167,1083168,1029581,109905,-1
30172,Magnificent Desolation: Walking on the Moon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,IMAX and Playtone and Herzog-Cowen Entertainment and ,2005-01-01,0,40,1.50082,6.0,3,31,2053,192,349,3636,8891,10297,1892,-1,-1,945172,-1,-1
14407,Guy X,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-06-06,0,101,1.494689,6.1,5,21593,11317,18325,11086,-1,-1,-1,-1,-1,-1,1048458,-1,-1
10252,Animal,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-05-01,0,93,1.485767,6.6,15,10182,18288,4774,9046,18292,40036,64317,64318,64319,64322,62696,-1,-1
46333,Pervert!,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,TLA Releasing and ,2005-02-12,0,81,1.483962,5.2,24,231075,231076,231077,1089021,1089022,1089024,1089025,543392,1089026,1089027,231072,-1,-1
47619,Third Man Out,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,en,Shavick Entertainment and Insight Film Studios and ,2005-07-07,0,98,1.475729,5.7,12,91302,107491,142987,997197,586,45428,-1,-1,-1,-1,80523,-1,-1
9755,Bloodsuckers,1700000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,en,Lions Gate Films and ,2005-07-30,0,99,1.468699,4.2,14,18704,58905,21430,27128,17236,55557,11086,58906,58907,58908,58912,-1,-1
14120,End of the Spear,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Bearing Fruit Entertainment and every tribe entertainment and ,2005-12-02,0,108,1.421703,6.4,18,359229,91302,162892,64148,1104568,-1,-1,-1,-1,-1,307546,-1,-1
216675,Haunting Sarah,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,en,Lifetime and ,2005-10-02,0,89,1.412086,5.2,8,17836,3720,51042,1744349,1332533,60042,1701239,-1,-1,-1,109537,-1,-1
26907,Duane Hopwood,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-11-11,0,84,1.406294,4.7,7,14409,21197,52860,17194,17697,42571,17490,1569743,97188,38192,85867,-1,-1
26985,The 12 Dogs of Christmas,2000000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,en,Alchemist Productions and Ken Kragen Productions and ,2005-11-01,0,107,1.405344,4.4,16,17741,58333,151373,137167,166026,115032,18262,1943851,21722,25946,75590,-1,-1
52297,Alaska: Silence And Solitude,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Bob Swerer Productions and ,2005-09-06,0,57,1.40145,6.8,9,116798,1167437,1607836,-1,-1,-1,-1,-1,-1,-1,1607836,1167437,-1
25145,Andre the Butcher,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2005-02-01,0,87,1.385968,4.0,4,93224,65726,42545,445460,-1,-1,-1,-1,-1,-1,425683,-1,-1
45914,The Quatermass Experiment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,en,British Broadcasting Corporation (BBC) and ,2005-04-02,0,97,1.383842,5.5,6,973,20049,42566,30430,17290,117132,749,34546,125660,-1,134156,-1,-1
57609,E=mc² – Einstein's Big Idea,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ab,Arte and Channel 4 Television Corporation and Norddeutscher Rundfunk (NDR) and Tétra Média and ,2005-10-11,0,120,1.366428,7.5,6,47653,27397,1563371,7031,1834,89828,1563372,54447,1563373,1352903,93515,-1,-1
27843,Tokyo Zombie,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ja,,2005-12-10,0,103,1.365676,6.1,22,13275,146250,146785,68988,1014998,79458,121749,-1,-1,-1,58616,-1,-1
18969,Demon Hunter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2005-06-01,0,78,1.359586,5.1,9,83978,54789,1275,83983,83984,127451,534782,160616,106933,159327,43439,-1,-1
119900,D'Artagnan and the Three Musketeers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,,2005-02-06,0,210,1.348435,4.9,10,4885,54918,10698,1086,23670,223532,15917,57361,-1,-1,1071332,-1,-1
31541,Legion of the Dead,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Anthill Productions and The Asylum and ,2005-08-09,0,90,1.34078,3.2,6,1711921,173840,2547,16170,228371,30066,56979,1711923,148683,1107600,79390,-1,-1
39344,Her Minor Thing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,,2005-06-10,0,91,1.316634,5.4,7,13241,71198,122727,32905,3138,109686,29930,30366,19981,162720,122728,-1,-1
19620,Bluffmaster!,1823152,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,hi,R.S. Entertainment and Sahara One Entertainment and ,2005-01-01,7133082,137,1.314777,5.5,21,77234,84956,84957,35779,35793,-1,-1,-1,-1,-1,85445,-1,-1
30402,Intermedio,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,The Asylum and ,2005-03-29,0,82,1.303133,2.0,7,820,52023,126422,52365,35468,-1,-1,-1,-1,-1,56979,-1,-1
202504,Crazy for Love,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Full Glass Films and ,2005-03-01,0,115,1.301177,7.5,2,11478,19839,1184555,38582,1184556,1184557,8695,2165,942,1462,-1,-1,-1
17388,The Italian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Tulos Cinema and Lenfilm and ,2005-09-21,0,90,1.300802,6.8,13,81750,81751,81752,81753,81754,81755,81756,81757,81758,81759,81761,-1,-1
7871,Side Effects,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Mo Productions and ,2005-03-07,0,90,1.295553,4.1,8,25541,53232,53233,53234,53235,53236,568405,1294397,1294398,1294399,53238,-1,-1
26023,Deck Dogz,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-01-06,0,90,1.289637,5.5,1,47874,23888,94565,16832,1093948,-1,-1,-1,-1,-1,94569,-1,-1
16412,Chasing Christmas,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,Insight Film Studios and Maverick Productions and ,2005-12-04,0,81,1.285381,4.6,7,74036,44151,30861,74369,59183,566944,1164341,-1,-1,-1,80523,-1,-1
47613,Innocent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Ying E Chi and ,2005-11-06,0,80,1.277972,5.7,3,1118388,197758,1283371,1283372,1283373,-1,-1,-1,-1,-1,588304,-1,-1
29262,The House of Sand,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,pt,,2005-05-13,0,115,1.265907,7.0,11,10055,20548,87335,5659,559713,1477292,1126875,992626,1171895,1154984,237884,-1,-1
49597,Vampires: The Turning,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,fr,,2005-01-02,0,84,1.243939,3.2,10,83225,169693,2974,5274,76478,87934,-1,-1,-1,-1,130708,-1,-1
50339,Little Jerusalem,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Gloria Films and Film Par Film and Canal+ and ,2005-05-16,0,97,1.239541,6.7,3,144760,39195,56285,125412,-1,-1,-1,-1,-1,-1,143402,-1,-1
275763,Nobody Wants Your Film,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-05-06,0,93,1.234808,0.0,0,884,6807,22970,53,2555,15028,80987,3201,1219489,3111,1831690,-1,-1
39217,Maine Pyaar Kyun Kiya,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,hi,,2005-07-15,0,145,1.234509,4.3,15,42802,88138,81869,86009,85889,35795,35756,141874,86013,-1,90454,-1,-1
266349,5150 Mall Cop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Indican Pictures and ,2005-09-08,0,87,1.232099,2.5,2,60117,33676,41421,12538,-1,-1,-1,-1,-1,-1,205644,-1,-1
42192,Extreme Dating,2500000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Filmstar Productions Inc. and Silverstar Productions and ,2005-06-23,0,96,1.214108,5.3,8,127582,7470,99241,22073,50398,19275,40979,63078,79149,2249,127578,-1,-1
82864,King Kong: Peter Jackson's Production Diaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-12-13,0,232,1.208234,6.5,11,108,70851,1333,3490,3489,-1,-1,-1,-1,-1,1037095,-1,-1
20974,The Wiggles: Live: Hot Potatoes!,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,en,The Wiggles Pty Ltd and ,2005-01-10,0,140,1.200972,4.5,2,76655,86855,76662,76657,-1,-1,-1,-1,-1,-1,-1,-1,-1
44119,Born Killers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,,2005-01-01,0,87,1.142708,5.0,6,74633,37014,17442,3197,32458,226344,-1,-1,-1,-1,66800,-1,-1
19676,These Girls,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,,2005-09-10,0,92,1.131298,4.5,14,25934,31383,76416,85075,-1,-1,-1,-1,-1,-1,85076,-1,-1
19629,Red Doors,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Time Warner and ,2005-04-22,0,90,1.130195,4.3,6,117775,56485,117776,21629,51754,60898,1546102,-1,-1,-1,1442187,-1,-1
181965,The Brotherhood IV: the Complex,1585602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Insight Films and Insight Film Studios and ,2005-03-01,0,96,1.122216,2.7,3,981307,106641,45428,1446650,1279185,1340633,939378,106642,59246,1340632,97618,-1,-1
183396,Strength and Honor: Creating the World of Gladiator,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-06-07,0,197,1.114567,7.6,8,934,578,73421,929,-1,-1,-1,-1,-1,-1,939155,-1,-1
76710,National Geographic: Pyramids of Death,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,National Geographic and ,2005-10-04,0,52,1.114221,6.8,3,1376967,1376968,1376969,1376970,1376971,1376972,1376973,1376974,-1,-1,-1,-1,-1
26627,Green Day: Bullet in a Bible,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,RSA Films and ,2005-11-15,0,115,1.094979,8.4,12,95866,95867,95868,20031,95869,95870,95871,95872,95873,95874,20031,-1,-1
72720,Hot Wheels Acceleracers: Ignition,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,en,Mainframe Entertainment and ,2005-01-08,0,60,1.091614,7.6,7,33348,60723,84490,60649,45921,60605,52718,74364,89025,89545,45921,-1,-1
36155,Mexican Werewolf in Texas,300000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2005-09-18,0,88,1.082959,2.1,7,135936,117194,135937,135938,135940,1083126,177248,1083128,1212137,1083129,135935,-1,-1
39897,Evil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Ekso Productions and ,2005-09-23,0,83,1.064231,5.1,7,1207403,1055692,1207405,1207407,122425,1207408,1207410,1207411,-1,-1,507728,-1,-1
18611,Frostbite,2400000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-02-15,0,83,1.063342,3.2,10,6916,10826,145804,56853,-1,-1,-1,-1,-1,-1,938375,-1,-1
14973,The Colt,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,en,Hallmark Entertainment and ,2005-02-06,0,83,1.061237,5.2,5,57136,33355,138985,10869,51801,146553,169510,58901,1338591,32204,139000,-1,-1
54338,Bikini Chain Gang,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-01-01,0,150,1.034564,7.0,3,72838,97908,559452,97697,41996,98591,9659,-1,-1,-1,31155,-1,-1
51177,Bigger Than the Sky,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,,2005-02-18,0,106,1.028369,4.9,7,20189,1328,38405,-1,-1,-1,-1,-1,-1,-1,38576,-1,-1
27760,SideFX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Hold It Now Films and ,2005-03-15,0,85,1.027211,3.3,3,1106542,55085,136175,1319792,1319791,111012,1319793,1319794,79010,1319795,442286,-1,-1
113180,FBI: Negotiator,5000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,en,,2005-10-24,0,89,1.024327,3.0,3,126932,54634,63792,21091,27110,74365,-1,-1,-1,-1,185878,-1,-1
69115,The Karate Guard,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros. Animation and ,2005-09-27,0,8,1.021964,5.9,4,92317,91387,23683,-1,-1,-1,-1,-1,-1,-1,13594,92317,-1
23825,Rock School,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,9.14 Pictures and A%26E IndieFilms and ,2005-02-27,0,93,1.016687,6.3,6,90587,90589,90590,90592,90593,90594,90595,-1,-1,-1,90583,-1,-1
51820,The Salon,1500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-01-13,0,,1.002186,3.5,1,103944,80597,32646,18288,31134,1671443,2535,-1,-1,-1,66116,-1,-1
41709,Alchemy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Black Sand Pictures and ,2005-04-25,0,86,0.991427,5.3,4,59216,49001,214517,22224,167604,7796,10607,130253,-1,-1,232019,-1,-1
127711,Sueno,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,,2005-09-30,0,108,0.99046,4.7,3,5723,7351,7430,14331,72128,13657,961820,189552,81957,1085601,1085598,-1,-1
36969,Murder at the Presidio,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,en,Nomadic Pictures and Revolution Films and ,2005-05-02,0,89,0.98756,5.5,2,38560,20980,116573,116575,61660,22252,43774,19143,67978,116147,65237,-1,-1
23471,Lil' Pimp,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2005-01-11,0,80,0.987519,8.5,2,75315,90149,90150,28639,90151,57553,-1,-1,-1,-1,90150,90151,-1
37471,Shadows of Time,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,en,Fanes Film and CP Medien AG and ,2005-11-06,0,122,0.987417,6.0,4,87297,129320,13752,129321,76793,129322,129323,-1,-1,-1,46680,-1,-1
135195,P,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,th,Puvisate Ltd. and Creative Films Siam Ltd. and ,2005-01-01,0,110,0.984192,5.4,17,1101369,1235804,1444278,1649461,1649462,1649463,1638959,1649464,1649465,1202835,1101368,-1,-1
50301,Shackles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-08-20,0,115,0.979439,6.0,2,85931,20191,143381,8689,31029,47532,104645,143382,14065,62146,-1,-1,-1
123879,Say Uncle,650000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,TLA Releasing and ,2005-07-10,0,91,0.977147,4.0,2,151380,11074,170773,15091,17773,41420,159394,-1,-1,-1,151380,-1,-1
19446,One Six Right,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Terwilliger Productions and ,2005-11-25,0,73,0.964107,8.5,2,11366,2226,-1,-1,-1,-1,-1,-1,-1,-1,84696,-1,-1
49877,Locusts: The 8th Plague,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,en,,2005-11-12,0,88,0.960384,4.3,9,170638,20495,18181,6864,67247,-1,-1,-1,-1,-1,267379,-1,-1
16066,Oyster Farmer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Anthony Buckley Films and Tempo Productions Ltd and ,2005-06-30,0,91,0.9543,6.1,9,41297,14950,79126,57795,29097,79127,79128,12536,79129,79130,79132,-1,-1
317217,The Nightmare Ends on Halloween,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,en,,2005-12-20,0,9,0.946516,5.7,3,1412406,1082034,94900,103331,1412407,1412408,1223509,-1,-1,-1,103331,-1,-1
198198,Personal Effects,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2005-04-18,0,91,0.933869,5.0,3,14698,79343,26088,27763,51801,583061,173030,119754,1178558,25383,225586,-1,-1
30110,Target of Opportunity,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,en,,2005-07-26,0,90,0.931308,4.0,1,105686,58794,105687,105688,22018,67247,17207,105690,42227,105691,17208,-1,-1
69922,The Black Widow,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,,2005-09-10,0,90,0.918265,1.5,2,5293,589134,5950,1412147,1412148,4812,1412150,128018,-1,-1,589134,-1,-1
33651,Disney Princess: A Christmas of Enchantment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Animax Entertainment and ,2005-11-01,0,63,0.913587,5.5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41386,The Fearless Freaks,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,,2005-05-25,0,100,0.911002,7.1,8,176023,76349,40552,1094519,1094520,1094521,1094522,76347,1094523,1094524,76349,-1,-1
