did,director_name,movie_credits,popularity
236013,Akan Satayev,11,0.4
58220,Hugh Hudson,12,0.001891
3061,Ewan McGregor,3,8.991149
1081906,Lisa Addario,7,6e-06
1081907,Joe Syracuse,7,3e-05
119624,Anna Biller,25,0.066942
55493,Brady Corbet,10,1.034065
1637776,Matt Peters,2,0.000336
1637778,Melchior Zwyer,4,0.098784
1448215,Trevor Wall,1,0.003074
588869,Claude Barras,7,0.07715
133368,Matt Hullum,75,0.001035
1454850,Elizabeth Wood,3,0.8
237855,Richard Tanne,4,0.006305
78866,John H. Lee,11,0.091728
1611981,Mark Elijah Rosenberg,2,0
105642,Rick Morales,9,0.4
1216197,John Lee,4,0.4
1183516,Adam Schindler,4,0.034154
966400,Adam Alleca,6,0.034154
1362819,Justin Kelly,10,0.568557
507842,Doron Paz,7,0.336
507840,Yoav Paz,7,0.014345
1450271,Matthew Ross,4,0.004536
1545927,Nicolas Pesce,7,2e-06
1717565,Joseph Itaya,3,0.52
1537065,Brian DeCubellis,2,0.000223
1384516,Alex Rudzinski,5,0.012446
104414,Bob Nelson,3,0
1661669,Bruno Chauffard,5,1e-06
1661670,Glenn McCoy,3,5.2e-05
1130788,Zack Whedon,3,0.005105
1659481,Tim Divar,3,0.001457
1040896,Aaron Kaufman,5,0.000801
204608,Jeffrey G. Hunt,1,8e-06
1482493,Titus Paar,6,0.004536
20657,Cristian Mungiu,22,0.000231
1194331,Alberto Rodríguez,1,7.4e-05
1563107,Nacho La Casa,1,0.042336
1179828,Pamela Romanowsky,7,1e-06
79683,Andrew Neel,10,6e-06
1157091,Meera Menon,3,0.001199
1362837,Vladimir de Fontenay,5,0.000408
1099007,Nina Ljeti,4,0.003542
1064952,Simon Aboud,5,0.298163
1561682,Josh Kriegman,3,1.4e-05
1561683,Elyse Steinberg,2,0.019656
1567186,Otto Bell,2,6e-06
1524330,Rosemary Myers,2,2.1e-05
1423660,Trey Edward Shults,11,7.8e-05
576117,Paul Duddridge,2,7.2e-05
225971,Koldo Serra,8,2e-06
1571086,David Tennant,1,0.027518
79002,Nacho G. Velilla,8,0.036
1663120,Chen Feihong,1,0.6184
1068112,Gauri Shinde,6,0.2352
1696428,Darrell Wheat,4,0.000794
1567107,Christian Cheshire,1,2.6e-05
1203247,Thomas J. Mikkelsen,2,0.000141
1188585,Kevin King,5,0.0216
20387,Clea DuVall,3,1.205557
1572146,Sophie Goodhart,3,0
1070831,Padraig Reynolds,7,3e-05
1422143,Isaac Rentz,1,0.00024
1518676,Tatsuya Oishi,5,0.4
52044,David Winning,37,0
1031943,Sophia Takal,7,0.763627
957789,Steve Amezdroz,2,0.04536
1118348,Mickey Keating,9,0.000227
1140442,Roger Ross Williams,7,0.12
229252,Nishikant Kamat,10,0.460992
1046657,Sal V. Miers,6,0.001309
1447239,Benjamin Cox,4,0.019656
1354959,Justin Tipping,4,0.128419
1173162,Nicholas Gyeney,11,8e-06
1499810,David Hunt,4,0
1454565,Ryan Rothmaier,3,7e-06
981854,Janet Grillo,5,0.0468
1548384,Valérie Müller-Preljocaj,4,9.8e-05
1194122,Angelin Preljocaj,7,9e-06
65192,Joseph P. Genier,2,4e-06
1963,Danièle Thompson,32,0.595803
111414,Charles Burmeister,3,8e-06
1284126,Maria Ivanova,1,0.036
1211203,Tim Rutherford,5,0.168
1211202,Cody Kennedy,5,0.036
1623609,Zach Hamer,1,1e-06
1280819,Justin Zagri,4,4.3e-05
1695436,Justin Bare,11,6e-06
184567,Andrew Bush,5,0.004536
1719069,Caleb Vetter,3,6.6e-05
1681145,Stephen Donnelly,2,0.00324
1681146,Olly Reid,1,6e-06
93301,Jun Falkenstein,9,0.002916
1197894,Nicholas Verso,7,0.52
1093493,Lou Simon,12,0.002722
1121891,Cho Ui-seok,8,0.32928
1996498,Shoko Nakajima,1,0
1111673,Brett Harvey,2,0.12
1645309,Anna Elizabeth James,3,0
935563,Tosca Musk,12,0.000223
1608421,Ben Smallbone,1,0.07056
92319,Shawn Crahan,3,0.01404
1510955,Maris Curran,3,0.52
1572417,Dan Walton,4,0.0108
1285612,Dan Zachary,2,0
117841,Kirsten Johnson,19,3e-06
1087686,Osmany Rodriguez,5,0.4
1087685,Matt Villines,3,2e-06
1410542,Chris Majors,3,0.000652
575865,Cao Baoping,9,1e-06
1592195,Tripp Rhame,5,1.6e-05
1744296,Bruce Schooley,1,0.000343
1115689,Ryan Sage,2,0.00024
1057095,Craig Boreham,6,1e-06
592988,Sevé Schelenz,5,0
1643133,Kim Jae-Young,1,2e-06
1313033,Misty Talley,11,2.6e-05
1580157,Adam Penn,2,0.12
104987,Ricardo Arnaiz,4,0
1109818,Scott Schirmer,11,0.000817
1610404,Sean Nalaboff,3,2.6e-05
239162,Aleksey Mizgiryov,8,0.098784
1824311,Mitesh Kumar Patel,2,0.64
1824312,Sam Son,2,0.52
134859,Lauro Chartrand,12,0.000269
211742,Drew Waters,4,0.001268
139357,Jason Lew,3,0.039561
150989,Bradley Kaplan,3,0.001905
1527715,Director X.,3,1e-06
57617,Jeffrey Lau,88,0.005489
1235626,Ross Clarke,4,8e-06
1582808,Tommy Kraft,4,0.002667
1156778,Julian T. Pinder,6,0.01512
1458276,Adam Levins,2,0.007468
1290914,Clay Glen,6,0.00635
2001036,Yonatan Tal,5,0
86535,Gus Krieger,8,0.00324
1781443,Tommaso Cardile,1,1e-05
1324367,Ian SBF,11,0
1583150,Tatyana Kapitan,3,0.52
1086497,Jo Sung-hee,10,0.000101
1703328,Raúl Martínez,1,3.7e-05
1212587,James Head,8,0.036
1679116,James Head,3,0.000444
57922,William Peter Blatty,20,0
45396,Ross Partridge,3,0.000282
1714197,Bryn Pryor,4,3e-06
1006260,Scott Fivelson,7,0.07056
1051844,Jonathan Straiton,5,0
1197567,Andrew Horn,6,1e-06
8051,Ross Stevenson,7,0.000408
1456261,Sylvie Rokab,3,0.460992
1293415,Simon Atkinson,2,4e-06
1293416,Adam Townley,2,2e-06
1090381,Evan Goldman,8,0
1594044,Jeff Kaplan,1,0.4
1594045,Aaron Keller,1,0.036
42803,Ajay Devgn,10,2.267266
1655178,Marty Stalker,2,0.000174
550280,Anna Muylaert,23,0.003074
1084893,Brad Douglas,2,1e-06
223613,Matthew McDuffie,6,0.000672
1628977,Justin Seaman,4,0.0504
1711106,Jeramiah Johnson,2,2e-06
1168139,Ashley Avis,4,0.036
1550358,Sasha Burrow,8,3e-06
1624995,Eric Blue,2,0.05004
1574334,Dileesh Pothan,2,0
1722106,Alonzo Ramirez Ramos,2,0.036
1236341,Dave Wasson,7,0.001361
1344949,Shawn Caple,1,0.179787
1344946,Isaac Williams,1,3.7e-05
4787,Joseph Mazzello,3,0.674628
1585208,D.C. Hamilton,3,0
1551545,Steven Caple Jr.,3,0.572956
1591177,Terry Lee Coker,8,0.000531
1671129,Marwan Mokbel,2,0
1494564,Toby Tobias,2,0
1551553,Thorsten Schütte,2,0.00972
1550833,Harvey Lawry,1,0
1686196,Jon Saunders,3,0.00324
1038019,Valerie Weiss,4,0.000175
1387367,Yang Qing,4,0.000408
1613215,Jessica Janos,1,0.12
1383057,Sasha Gordon,4,9e-06
149125,Dominic James,3,0.003136
1372629,Anwar Safa,1,0.000972
1234388,Simon Kassianides,3,1.1e-05
35460,Kevin Kaufman,2,0.000183
389,Alison Eastwood,2,0.003994
1638010,Rebekah Fortune,2,0.00381
1562477,Ezra Kemp,1,2e-06
1344622,Johannes Grenzfurthner,7,0.03485
1523665,Yaniv Rokah,2,8e-06
1859906,Dennis Warsen,2,0.01512
1593143,Roma Roth,6,0
1769533,Lucas Santa Ana,3,0
1085546,Rush Sturges,1,0.000122
1091199,Louis Black,8,0
1245622,Karen Bernstein,3,8.5e-05
993120,Leif Bristow,8,0
1375120,Eric Hensman,1,0.000159
1375121,Matthew Hensman,2,0.56
1584884,Darin Scott,1,0.0504
1492042,Crystal Wood,1,0
1680856,Byrum Geisler,3,0.021168
1736174,Michael Mahal,4,0
1736175,Sonny Mahal,2,0.000175
2006333,Jianming Huang,1,0.004212
1538892,Hooroo Jackson,4,0.002667
1217758,Paul Serafini,2,2e-06
1594361,Patricia Sims,5,0.000101
1348083,Maurice Sweeney,3,0.000197
1661341,Simon George,3,0.021168
1229421,Declan O'Dwyer,2,0
1110103,Ben Cummings,3,0.4
1110104,Orson Cummings,3,0.12
1239947,Darran Scott,2,0.52
1685508,Stuart Sauvarin,2,0.004082
18747,Samuel D. Pollard,19,0.004473
1803068,Craig Collinson,2,0.12
1547902,Thomas John Nudi,7,1.8e-05
1091258,Brad Fuss,5,0
1601446,Nathan Gabaeff,8,6.7e-05
551479,Risteard Ó Domhnaill,5,2.2e-05
1583297,Marc Leland,1,0.000141
1155986,Samuel Brownfield,28,0
1566211,Nathan Williams,2,0
173668,Peter Sullivan,6,0.097401
1371902,Josh Hodgins,2,0
1088035,Cheng Er,5,1e-06
1473975,Todrick Hall,4,0.004391
1565227,Christina Zeidler,1,0.01512
1565228,John Mitchell,1,3e-05
1302905,Cho Jung-rae,5,0
1281049,Christine Turner,4,1e-06
1835131,Shea Sizemore,6,0.0504
948553,Kevin Breslin,2,1.2e-05
1667872,Frank Ocean,1,0.000172
1736874,Anne Paris,1,0.000972
188274,Leo Lee,3,7e-06
145751,Scott Prestin,4,0.000564
1653828,Jedd Winn,1,3.4e-05
105338,Jared Martin,1,8e-06
1607982,Robert Mrazek,2,0
1949297,Angry Kirby,3,0.12
239794,Jamal Joseph,4,0.2184
1566260,Marjorie Conrad,3,0.12
1543532,Harvey Lowry,5,0.0504
1399186,Rich Fox,3,4.1e-05
216898,Jason Nash,4,3e-06
1696965,Kyle Hartford,16,0.000101
63495,Michael Buster,3,0.000122
1519032,Bailey Webber,2,1.1e-05
1519044,Michael Webber,6,0
1477001,Bob Ferreira,2,0.000531
1477002,Derek Ferreira,2,0.000239
1612310,Matt Wilde,1,0.8
1723463,Keith Allen,3,0.0504
1317090,Phil Gorn,6,0.001361
1901041,Darryl Anka,3,0
1597925,Jai Jamison,2,0.12
1674042,Bonnie Brennan,3,0
1413366,Alberto Ferreras,5,0.12
1702597,Danny O'Dwyer,13,0.004536
1680323,Kyle Ham,4,0
947010,Christine Swanson,4,0.00047
1734107,Song Xiaofei,1,0.004504
1734108,Dong Xu,1,0.00496
1400123,James Lefkowitz,4,0.0504
1060144,John K.D. Graham,4,0.004536
2015515,Chelsey Furedi,3,0
1716505,Bryan Seles,2,0
1628657,Bob East,2,0.2352
1697403,Liu Yulin,1,0.017781
1371616,Nikhil Bhagat,1,0
1149600,Sean Nichols Lynch,2,0.52
1324042,Maura Anderson,4,0.168
1704787,Nigel Bach,6,0.8
1566466,Taylor Ri'chard,3,0
1349825,Pat Taggart,1,0.4
1344997,Billy Ray Brewton,2,0
1597286,Rob Gill,1,7.4e-05
1597287,Katie Morello,1,0
1597288,Rebecca Williams,1,0.06552
1601656,Luo Dong,1,0.00324
1669804,Isaac Halasima,2,2e-06
1077999,Mark Rappaport,37,0.24
87780,Jo Jin-kyu,5,0.4
1643998,Jacqueline Gares,1,0
1501475,Marc Wilkinson,6,0.12
1352359,Michael DiBiasio,7,0
1618875,Andy Lohrenz,3,0.004212
1308882,Gideon C. Kennedy,3,6e-06
1308883,Marcus Rosentrater,1,0.07056
1724016,Amy Wade,3,3e-06
1716126,Sean Kearns,1,0
94744,Zhang Yibai,17,0.000406
1696430,Ricky Hess,1,0
1060654,Patrick Biesemans,3,0.4
132569,Alton Glass,3,0
1960139,Susan Douglas,3,0.52
1568518,Eric F. Adams,8,0.000115
1767882,Rafa Herrero Massieu,1,0
1652951,Fabio Arciniegas,2,0.4
1599249,Kevin Romeo,1,0
1622149,Micaiah Beasley,10,0
1668644,Haven Lamourex,2,0
173397,Damien Lay,9,5.2e-05
1929726,Lawrence W. Nelson II,6,1e-06
1686980,Scott Keneally,3,0
1610440,Mario Muth,1,1.4e-05
17312,Paul Shapiro,20,0.007013
1775195,Rodrigo Zanforlin,5,0.000553
1604527,Mason Guevara,7,0.4
1651782,Gezus Zaire,1,1e-06
993748,Zachary Treitz,4,0.012447
1058005,Paul Della Pelle,5,5e-06
1623260,Rolf Belgum,1,0
1487088,Christian Ruvalcaba,8,2e-06
1660602,Rusty Nixon,3,1e-06
1383169,Alan Resnick,10,0.00635
1823597,Christopher Williams,5,0.004536
1571648,Melanie Simka,2,4.8e-05
1715631,Shawn Welling,13,0.098784
1682649,Isaac Ravishankara,3,0
11085,Anthony Edwards,3,2.804968
1159650,Jeremy Gardner,4,0.12
1574925,Christian Stella,4,1.2
1660010,Vaughan Supple,4,0.000226
1455963,Salem Kapsaski,23,0.52
1304447,Daniel Falicki,14,4e-06
1026086,Charlie Minn,8,0.07056
1312949,Stanley Jacobs,4,0
1703493,Daniel Stuyck,4,0.556
1376961,Jonathan Halperin,7,0.00324
1631019,Loren Feldman,4,0.002477
115122,Dmitriy Dyachenko,12,8e-06
1680076,Nabeel Qureshi,2,0.0216
1765625,Juan Salas,2,1.1e-05
1616721,Susannah O'Brien,4,3.8e-05
45370,Durrell Nelson,2,0.001134
1602936,Shaun Colón,1,0.01512
40254,Peter Barsocchini,9,0.000654
1807450,Kieran Sugrue,1,0
1457109,Joseph Pepitone,4,0.00056
182174,Lal,40,0.047663
1646051,Azfar Jafri,3,0.4
103123,Massimiliano Cerchi,13,3e-05
1748888,Timothy Alberino,3,0.041489
1616102,Noel Braham,2,3.1e-05
1544750,Pokey Spears,2,0
1619928,Donald James Parker,9,0.0108
1255824,Scott David Winn,3,1.0688
1245384,John Feist,2,0.004504
1561750,Sebastian De Sousa-Green,2,1e-06
1516016,Asim Raza,3,0
1612429,Drue Metz,4,0.4
1571422,Warren Sheppard,1,1.1e-05
1616880,Hannah Macpherson,3,1.5e-05
76241,Christy Carlson Romano,1,1.824406
1696962,Aidan Mead,8,0.742154
1647197,Brooke Ewing,3,0.00324
1695291,Carl E. Smith,4,0
1695297,Jeffrey McLaurin,4,0
1667471,Tanner Shinnick,1,0
1600553,Karissa Hahn,25,4e-06
1466482,Patrick Orr,11,0.000103
1733618,Mike Chilson,2,1.8e-05
1713386,Kurtis Spieler,6,0.0108
1856235,Joseph Mazzaferro,2,3e-06
1673897,Nicholas Tana,5,0.00048
76059,Darrin Fletcher,3,0
1848002,Chet Thomas,3,0.000972
241735,Bo Brinkman,6,0.4
1661006,Alban Ravassard,2,2e-06
1368714,David Labrava,2,0.127022
1178205,Stephan Schultze,4,0.000141
1265847,Joe Alexander,3,8.8e-05
1647784,"Carl H. Seaton, Jr.",1,0.00104
1558603,Rudy Roopchan,2,1e-06
1910528,Fernanda Frick,3,0
1595051,Varun Bajaj,1,0
1595052,Adam Dietrich,4,0.00889
1742805,Emily Pederson,1,0
1612839,Will Ilgen,3,0.2184
1285852,Richard Krause,2,0.4
1287448,Evan Tramel,10,4e-06
1091991,Jeremy Casper,3,3e-06
1447562,Samuel Chou,6,0
1644667,Rory Feek,5,0.4
1095438,Deborah Riley Draper,3,0.168
1872912,Judd Saul,1,0
1578629,Mr. Boomtown,1,0.168
224228,Gucci Mane,1,2.4e-05
1585247,Eric Troop,2,0.019656
1585248,Jim Lane,2,0.036
1696476,Emma Kouguell,5,0.00324
1688682,Silas Firth,1,2e-05
1618187,Dominic Rodriguez,3,1e-06
1683662,Douglas Rowland III,2,0
1588655,Gabriel Guimarães,2,0.12
1082883,Klayton,1,1.3e-05
1623229,Erica Fae,2,0.07056
1782669,Matthew Haskell,1,3.5e-05
1782670,Christopher Haskell,1,0.00635
1622644,Bobby Burns,5,5.2e-05
1824148,Manny Velazquez,6,0
1557618,Belinda Schmid,4,0.036
1935416,David Cranstoun Welch,1,2e-06
1757838,Jacob Kelly,30,1e-06
1191480,Nathaniel Atcheson,7,0
1526622,Justin Channell,7,0.108
1596662,Eric McClanahan,2,0
1168273,Timothy Morton,5,0.004391
1611968,Ryan LeBoeuf,3,0
1611973,Cody LeBoeuf,3,1e-06
1879555,Sara Cwynar,6,3.6e-05
1757996,Devin O'Guinn,3,0
1179837,Chad Calek,2,0
1726443,Mohamed Siam,1,0
1603337,Michael R. Faulkner,3,0.001361
1731778,Brandon Wilson,4,0.12
1731779,Jena L. English,5,0.01512
1840166,Christopher Wesley,1,1e-06
1383981,Louisiana Kreutz,6,0.01512
1832161,Matthew Mixon,5,0.52
20658,Naomi Kawase,56,0.000372
1614703,Sean Temple,1,0
1678355,Les Sholes,3,0
1413413,Thom Southerland,5,0.01404
1693753,Joseph Quillen,1,0.000292
1622624,David Watkins,1,0
1696127,Elspeth Summers,2,0
1676697,Jonny Walls,3,3.7e-05
240315,Benjamin Stark,5,0.029635
1618329,Claudio Marino,5,4.9e-05
1579184,Jason Klaus,2,0
1716220,Kang Vang,3,0
1659811,Roy Parker,2,0.001361
1951461,Mick Cornett,3,0
1395777,J.F. Pelchat,1,1e-06
1802537,Terrell Lamont,6,5.2e-05
4991,Royale Watkins,3,6e-06
1495675,Ryan Callaway,9,0.000572
1713123,Erik Ticen,1,0.000972
1644609,Nick DiLiberto,3,0.000116
97895,Dan Golden,33,0.001101
1614980,Michael Scott,1,0.0504
1596356,Ben Wang,1,0
1594142,Scott Pearson Eberly,3,0.52
1972762,Johnny Cassidy,4,0.004212
1356010,Allan McLeod,2,0.12
2016703,Pat Necerato,2,0.12
1728399,Lorena Mariquez,1,0
1896550,Michael Anthony Cain,3,0.01728
1692847,Bob van de Gronde,1,4e-06
1904230,Benjamin Furgang,4,0
1781977,Michael Beattie,1,0.019656
2008192,Rokhaya Diallo,1,0
1090027,Bruce Bundy,6,5e-06
1666158,Henri Meilhac,5,0.2184
1573773,Phil Wall,2,1e-06
1960141,Sam Holdren,10,0
1407555,Juan Luis Martínez,11,0.036
1474730,Alexis Ramirez,4,0.000572
1798903,Dianna Basso,2,0.008891
1600246,Brian Lockwood,3,1e-06
1746332,Daniel Ringey,5,0
1099520,Brie Eley,2,0
1639884,Michelle Boley,3,0.0108
1639885,Taylor Gill,3,0
1705737,Roy Schwartz,1,0.00104
1487464,Adam Cloutier,6,0
1646906,Nick Iway,2,0
1529932,Stuart Evans,4,0.019656
1559231,Patrick Williams Jr.,5,0
1721912,Ian Messenger,2,0
1717407,Chris Kitchen,1,0.039312
1889820,Don Smith,2,0
1733332,Sheridan O'Donnell,1,0.12
1731450,Christopher Birk,2,0
1780308,Bijon,3,0
1711064,Chris Preksta,2,0.1512
1945553,Zoltan Erdelyi,12,5.2e-05
1374429,Wes Miller,3,0.001361
1733226,Leif Tystad,4,0.004536
1733227,Dannzel Ryan Escobar,9,2.8e-05
1689814,Mike Cheslik,8,0.000223
1628347,Crystal Ellis,2,0.000972
1047263,Iva Gocheva,2,2e-06
1307114,Jonathan Hua Lang Lim,5,4.9e-05
1579254,Michael May,1,0.4
1671223,Nolan Lampson,9,0
1671224,Victor Xia,8,0
1892855,Brian Robau,2,2.6e-05
1928080,Elsa Löwdin,1,0.001568
1928082,Veronica Pålsson,1,1e-06
1928084,Emilia Stålhammar,1,4e-06
1899931,Michael Brown,1,0
1943834,Joe Haugh,10,0
1853054,Jonathan Skurnik,2,0.4
1424008,Tim Brzakala,7,0.07056
1595418,Alex Wilson,4,0.12
1599223,Loni Paone,3,0
1599224,Cooper Vacheron,3,0.008891
1553764,Jerome Hiler,6,0.004536
1422558,Stephen Sutcliffe,3,0.4
1708457,Adam Khalil,5,0
1708456,Zack Khalil,5,0
1632752,Adam York,1,0
1616316,Thierry Villeneuve,5,8.8e-05
1692600,Johann Karlo,7,1e-06
1923458,Priscilla Adams,2,0
74881,Rocco Urbisci,26,8.3e-05
1685577,Frederik Schreiber,1,0.00324
1808446,La Raza,1,0.036
1642453,Dan Chen,3,0
1764472,Caleb Harris,5,0.004212
1608557,Charles Pisaeno,1,0
1677945,Amir Muhammad,4,0.036
1863684,Juan Martinez Vera,1,0
1795977,Ryan Garshell,1,0
1656597,Olivier Jongerlynck,1,0
1595430,Jack Rys,6,8.8e-05
1745679,Sam Kristofski,2,0
1685394,John Simpson,4,0.000223
1564559,Jane Gull,5,0.4
1668059,Joseph William Lewis,7,2.6e-05
1984975,Colin Read,1,0
59926,Jesse Moss,2,0.437248
1585889,Harry Israelson,2,0
1895093,Michael Seminerio,4,0
225360,Brett Levner,2,0.001361
1637196,Jack Gaffney,1,0
1023561,Russell Houghten,5,0.036
1841872,Gal Ziv,1,0
559311,Chad Cohen,8,3.9e-05
1580492,Spencer Howard,1,0.00324
1608774,Joe Zappulla,2,0.52
1939005,"Michelle Furuta, MD",1,0
1707030,Joshua Evola,4,2e-06
1148248,Kim Garland,6,0
160705,Morgan White,8,0
1948527,John Nava,5,0
1349857,Jerry Thompson,7,1e-06
1349858,Mike Thompson,5,0.01512
1632315,Adam Zielinski,2,0.00324
1736737,Jesse Low,2,1e-06
1096519,Ryan Richmond,4,1e-06
1729610,Jacob Lazarow,1,0.004212
1729611,Justin Becker,3,0
1729613,Evan Bradley,3,0
1588007,Rob Levy,5,0
1408621,Joshua Lozano,14,0.000571
1792377,Murat Eyuboglu,1,0
1795496,Trent Coffin,3,0
1625441,Ryan Prior,2,0
1625442,Nicole Castillo,1,0
1719575,Jake Barningham,2,0.004536
1911205,Matthew Barr,5,0.004536
1911154,Jake Naturman,5,0.000972
1958798,Kyle Rodgers,4,0
1136136,Brad Bischoff,7,4e-06
1615321,Mark Aguilar,1,0.000972
1595607,Jeff Finn,2,0
1595608,Jess Finn,1,0.019656
1588283,Xiao Zheng,1,0.326928
1467703,Matthew Saponar,9,1e-06
1599221,Jake Remington,1,0
1112106,Mitchell Maxwell,3,1e-06
1913939,Daniel Offenbacher,3,0
1485406,J.D. Dillard,4,0.000414
1276373,Michael Gracey,3,0.033326
13520,Aaron Sorkin,11,1.24946
291263,Jordan Peele,10,1.108477
45400,Greta Gerwig,11,2.337568
8676,Dean Devlin,21,1.709949
1443386,Brian Fee,2,0.036
1404614,Joe Miale,4,0.32928
5387,Lawrence Sher,23,8.5e-05
90542,Mark Cullen,5,0.003199
1003237,Dorota Kobiela,4,9.8e-05
1466181,Hugh Welchman,4,1e-06
1714926,Hallie Meyers-Shyer,2,0.000171
71609,Joachim Trier,14,0.721613
144816,Chris McKay,7,0
1333,Andy Serkis,4,7.541397
1572145,Stella Meghie,3,1.7e-05
1115305,Phil Volken,4,0.4
567933,Chris Peckover,3,0
73875,Toa Fraser,9,0.24
1480620,Lucia Aniello,3,0.000554
1218988,Charlie Bean,2,0.000172
1767030,Bob Logan,4,0.071417
934181,Paul Fisher,5,5e-06
423584,Lixin Fan,5,1e-06
94403,F. Javier Gutiérrez,4,0.046984
118606,Janus Metz Pedersen,3,0.000611
77089,Ken Marino,8,1.253038
1640646,Dave McCary,6,8.3e-05
51895,Sergio G. Sánchez,8,0.002855
1392433,Julia Ducournau,8,1.4e-05
1138632,Timothy Reckart,7,0.12
169448,Richie Keen,3,0.002239
133202,Takanori Tsujimoto,11,0
1497246,Benny Fine,2,0.4
1667819,Margaret Betts,4,0.013282
1839968,Jonathan Hopkins,1,0.000172
1870435,Jeremy Rush,2,0.039312
57363,Colette Burson,6,1.4e-05
1899,Denise Di Novi,29,1e-06
1448208,Michael Carney,2,0.01512
1709462,Geremy Jasper,4,0.008891
472630,Dee Rees,17,0
1446636,Natalia Leite,4,1.4e-05
99082,Jovanka Vuckovic,15,0.06552
1657758,St. Vincent,3,0
1702826,Tim Smit,2,0.32928
939027,Kevin Phillips,2,3.7e-05
1289604,Ana Lily Amirpour,14,0.125283
1362698,Tomohiko Itou,2,0
232002,Peter Hutchings,4,0.029635
1085179,Andrew J. Cohen,14,1.01932
1734213,Jonathan Baker,3,0.041489
1450348,Joel Crawford,2,0.000743
17735,Mike White,16,0.001008
1806868,Jérémie Degruson,1,0
40312,Raoul Peck,33,1e-06
1498350,Jamie M. Dagg,4,0.2352
1555636,Kogonada,8,1e-06
35550,Danny Strong,10,1.796782
96677,Nora Twomey,10,0.00635
1661862,William Oldroyd,3,0.005897
1305138,David Leveaux,4,0.000379
1813530,Jonathan Wright,2,0.001382
1754692,Leif Gantvoort,1,0
1305820,Catalina Aguilar Mastretta,5,0
1070338,Tyler MacIntyre,11,0.000658
1676969,Kip Andersen,3,0.000239
1342445,Keegan Kuhn,5,0.003048
232959,Baran bo Odar,8,0.287052
641437,Alex Smith,10,0.036
1027145,Andrew J. Smith,8,0.004536
449,Jay Baruchel,6,3.739502
112636,Spencer Maybee,2,0.12
133873,Aisling Walsh,10,3e-05
1202097,Michael G. Kehoe,6,0.021168
32796,Kevin Tent,21,0
1692995,Gerald Rascionato,6,0
812068,Emily Hagins,10,0.4
1397970,Gerard Barrett,9,9e-06
1475450,Megan Freels Johnston,4,0
1809758,Will Wernick,2,0
1776087,Alex Haughey,1,0
1776089,Brian Vidal,1,0
8046,Dave Mullins,9,0.000101
1654251,Abel Vang,2,0.000101
1654252,Burlee Vang,2,0.001678
27580,G.J. Echternkamp,11,0
1776008,Tom Caulfield,10,0.001361
1219054,Stephen Sandoval,2,0.098784
104507,Steve Gomer,5,1.1e-05
1063614,Tommy Bertelsen,4,0
1602849,Jem Garrard,4,0.01512
1402354,Bill Purple,4,0.002072
1324582,Atsuko Ishizuka,1,0.326928
1411592,John MacCarthy,1,0
230355,Michael Mailer,8,0.0108
4808,Giancarlo Esposito,3,2.277572
1130539,Jon Garaño,16,2.6e-05
1064869,Aitor Arregi,8,0.00024
204761,Steve Franks,7,2e-06
1436943,Sean Hoessli,3,0
1368971,Bobby Roe,6,0.5668
114335,Jennifer Peedom,8,0.4
1617376,Minhal Baig,5,3.7e-05
1661695,Damien Power,7,0.000211
1617570,Kate Mulleavy,3,0.00324
1617571,Laura Mulleavy,3,9e-06
139474,Glen Keane,17,0.531206
1384001,C.A. Cooper,3,0.003074
1696308,Henry Yu,1,0.002177
1565178,Reza Memari,3,0.4
1879517,Sandeep Reddy Vanga,3,0.017781
1580840,Julio Soto Gurpide,3,0.4
1071413,Brady Hall,9,4.2e-05
1789026,Louis Ross,1,1e-06
1710022,Matt Schrader,4,0.009072
1863287,Sung-hoon Kim,2,3e-06
1603873,Ceyda Torun,1,0
617138,Mary Mazzio,8,8e-06
1732141,Jennifer Brea,2,0.024192
1732103,Amanda Lipitz,2,1.8e-05
1465330,Bob Schultz,5,0
1090951,Taron Lexton,2,0
207180,Jonathan Wright,10,0.2184
1708424,Ron Thornton,2,0.000101
111710,Kavi Raz,5,0.000118
1450257,Ido Fluk,6,7e-06
1619545,Scott Windhauser,6,0.2688
971003,Avi Youabian,4,0.01512
1763173,Scott Zabielski,3,3e-06
1387716,Camille Thoman,3,5e-06
1753832,Joseph Strickland,3,0.000408
1074445,Peter W. Kunhardt,9,9.5e-05
1068114,Brian Oakes,5,3e-06
939496,Kevan Otto,5,4e-06
1402031,Robert Legato,11,0.52
1477789,Ryan Bellgardt,7,0.00024
1754586,Miguel A. Ferrer,2,0
235557,Rhonda Baraka,13,0.00024
1793942,Damian Voerg,2,0.4
1754899,Kishore Kumar Pardasani,3,0.8
545262,Jennifer Arnold,9,1e-06
84618,Tom Gustafson,7,0.000122
1811481,Saara Lamberg,3,0.2688
1674434,Wes Williams II,2,0
1807076,Lana Read,1,1e-06
1633354,Joe Dietsch,6,0.00047
1670276,Louie Gibson,3,0.269126
1505811,Wi Ding Ho,5,1.5e-05
1813656,Bob Clark,2,0.019656
240283,Leste Chen,13,0.06552
26766,Toby Russell,8,8.3e-05
169643,Timothy McNeil,2,0.00152
1636976,Anthony Leone,3,0.000131
1212590,Michael Robison,2,0
1629348,Jeff Janke,2,0.000972
1932717,Rankin Hickman,2,0.00648
1939364,Uraaz Bahl,1,2e-05
1939382,Shaana Levy,1,0.008891
1907318,Hannah Lux Davis,2,2.6e-05
